0,1271186
1920,1271186
9600,1255230
11520,1276596
15360,1255230
19200,1271186
30720,1250000
32640,1255230
34560,1271186
44160,1250000
45120,1273885
48960,1260504
49920,1260504
53760,1272534
57600,1268499
63360,1237113
64320,1276596
65280,1255230
69120,1271186
71040,1229508
72000,1276596
72960,1272534
78720,1263158
80640,1263158
84480,1287554
85440,1276596
90240,1276596
94080,1200000
95040,1271186
97920,1363636
100800,1263158
103680,1271186
109440,1265823
113280,1265823
120960,1237113
122880,1271186
125760,1255230
133440,1255230
134400,1255230
138240,1271186
144000,1237113
144960,1276596
147840,1237113
148800,1263158
151680,1263158
155520,1237113
157440,1265823
159360,1255230
162240,1212121
163200,1304348
164640,1578947
13440,42
13440,36
13680,42
13920,42
14160,42
14400,42
14400,38
14640,42
14880,42
15120,42
15120,36
15360,42
15360,36
15600,42
15840,42
16080,42
16320,42
16320,38
16560,42
16800,42
17040,42
17040,36
17280,42
17280,36
17520,42
17760,42
18000,42
18240,42
18240,38
18480,42
18720,42
18960,42
18960,36
19200,42
19200,36
19440,42
19680,42
19920,42
20160,42
20160,38
20400,42
20640,42
20880,42
20880,36
21120,42
21120,36
21360,42
21600,42
21840,42
22080,42
22080,38
22320,42
22560,42
22800,42
22800,36
23040,42
23040,36
23280,42
23520,42
23760,42
24000,42
24000,38
24240,42
24480,42
24720,42
24720,36
24960,42
24960,36
25200,42
25440,42
25680,42
25920,42
25920,38
26160,42
26400,42
26640,42
26640,36
26880,42
26880,36
27120,42
27360,42
27600,42
27840,42
27840,38
28080,42
28320,42
28560,42
28560,36
28800,42
28800,36
29040,42
29280,42
29520,42
29760,42
29760,38
30000,42
30240,42
30480,42
30480,36
30720,42
30720,36
30960,42
31200,42
31440,42
31680,42
31680,38
31920,42
32160,42
32400,42
32400,36
32640,42
32640,36
32880,42
33120,42
33360,42
33600,42
33600,38
33840,42
34080,42
34320,42
34320,36
34560,42
34560,36
34800,42
35040,42
35280,42
35520,42
35520,38
35760,42
36000,42
36240,42
36240,36
36480,42
36480,36
36720,42
36960,42
37200,42
37440,42
37440,38
37680,42
37920,42
38160,42
38160,36
38400,42
38400,36
38640,42
38880,42
39120,42
39360,42
39360,38
39600,42
39840,42
40080,42
40080,36
40320,42
40320,36
40560,42
40800,42
41040,42
41280,42
41280,38
41520,42
41760,42
42000,42
42000,36
42240,42
42240,36
42480,42
42720,42
42960,42
43200,42
43200,38
43440,42
43680,42
43920,42
43920,36
44160,42
44160,36
44400,42
44640,42
44880,42
45120,42
45120,38
45360,42
45600,42
45840,42
45840,36
46080,42
46080,36
46320,42
46560,42
46800,42
47040,42
47040,38
47280,42
47520,42
47760,42
47760,36
48000,42
48000,36
48240,42
48480,42
48720,42
